AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,PM2.5
22.5,1.87,0.52,0.11,3.5,13.7,17.2,48.3,1000,0,56,1.8,1.98,4,14,4.7,3.4,1000
21.4,1.86,0.51,0.11,2.6,12,14.6,41.7,211,0,58,1.6,1.97,7,14,5.2,4.1,1000
20.3,1.87,0.56,0.15,1.5,13.5,15,35.6,189,0,61,1.9,2.02,6,2,4.6,3.7,28
18.9,1.88,0.64,0.15,1.3,16.9,18.2,28.8,144,0,65,1.9,2.03,15,11,3.6,3.4,37
17.9,1.89,0.63,0.15,1.3,16.9,18.2,23.7,107,0,68,1.4,2.03,7,4,4.3,3.2,38
16.9,1.88,0.57,0.13,0.9,14.6,15.5,23.4,78,0,69,1.2,2.01,15,18,4.7,3.9,30
16.1,1.88,0.53,0.12,0.7,13.7,14.4,28.3,85,0,70,1,2,12,15,4.8,4.1,32
15.6,1.88,0.51,0.11,1.1,11.3,12.3,33.1,84,0,70,1,1.99,10,4,4.4,4.1,32
15.3,1.87,0.49,0.09,1,10.5,11.5,34.2,70,0,69,1,1.96,12,11,4.1,3.8,30
15.3,1.87,0.48,0.1,0.9,9.8,10.7,33.9,66,0,67,1.1,1.97,12,12,1.8,2.8,30
15.2,1.88,0.48,0.1,0.9,10.7,11.6,32.3,61,0,66,1.5,1.97,19,17,3.2,2,34
14.9,1.88,0.44,0.09,1,11.4,12.4,32.1,56,0,66,1.5,1.98,17,19,3.1,2.2,34
14.8,1.89,0.41,0.12,1,11.6,12.5,31,49,0,67,1.5,2,24,28,1.8,2.3,29
14.6,1.88,0.37,0.1,1,10.9,12,30.3,42,0,67,1.4,1.98,24,25,2.5,2,27
14.5,1.87,0.33,0.11,0.8,10.4,11.2,29.6,40,0,66,1.5,1.99,19,19,1.9,1.8,22
14.5,1.9,0.35,0.11,0.9,12.8,13.7,23.9,39,0,67,1.6,2.01,16,23,2.8,1.9,25
14.4,1.91,0.37,0.13,1.5,17.3,18.8,20.1,40,0,68,1.8,2.04,21,22,2.4,2.3,24
15,1.94,0.54,0.18,4.5,22.4,26.9,15.6,50,0,68,2.6,2.12,20,29,2.1,2.4,27
16.4,1.95,0.56,0.21,7.2,21.5,28.7,19.4,53,0,65,2.7,2.15,22,8,0.8,1.8,28
19.3,1.98,0.57,0.25,8.9,21.4,30.3,24,65,0,59,2.8,2.22,1,355,0.8,0.7,27
21.3,1.92,0.54,0.21,7.8,21.7,29.5,29.5,69,0,55,2.1,2.14,4,19,0.8,0.8,27
22.9,1.89,0.5,0.16,4.8,17,21.7,43.8,70,0,52,1.9,2.05,359,3,0.6,0.8,32
24,1.86,0.45,0.11,1.9,9.7,11.6,58.3,63,0,49,1.5,1.97,324,355,1.1,0.7,27
23.5,1.86,0.43,0.09,0.9,8.9,9.7,64.6,60,0,50,1.4,1.95,327,307,1,1,25
23.6,1.85,0.43,0.09,1.6,10,11.6,64,63,0,49,1.6,1.94,332,333,1.3,0.9,26
23.4,1.84,0.42,0.1,1.4,9.7,11.1,64.1,64,0,49,1.4,1.94,336,331,1.2,0.8,31
22.3,1.84,0.45,0.12,1.4,11.9,13.2,56.7,63,0,52,1,1.96,335,344,1.1,1.4,25
20.9,1.85,0.62,0.19,1.1,18.2,19.4,46.7,88,0,58,1.2,2.04,335,3,0.8,1.1,30
20.7,1.87,0.6,0.18,1.2,20,21.3,40.2,76,0,60,1.6,2.05,9,20,2.3,1.2,33
20,1.88,0.46,0.17,1.1,18.4,19.5,32.1,78,0,61,1.8,2.05,22,31,1.7,1.6,32
19.1,1.88,0.45,0.16,1.3,22.1,23.3,22.9,76,0,61,2.5,2.04,10,12,2.1,1.9,32
18.1,1.87,0.44,0.16,1.3,19.5,20.7,22.1,64,0,63,1.8,2.03,12,11,2,2.2,29
17.5,1.88,0.42,0.15,1.3,19.5,20.8,20.3,54,0,65,1.5,2.03,15,31,1.7,1.9,23
17.1,1.89,0.36,0.15,1.2,17.9,19.1,20.7,44,0,66,1.6,2.04,18,10,2.7,2.2,28
16.5,1.89,0.36,0.13,1.2,16.2,17.4,22.3,47,0,68,2.4,2.02,13,7,2.8,1.9,23
16.2,1.88,0.29,0.11,1.1,11,12.1,24.8,41,0,70,2,1.99,8,12,2.8,2.5,22
16.3,1.91,0.28,0.12,1.3,11.4,12.7,23.6,42,0,70,2.2,2.03,13,9,2.4,2.1,22
16.6,1.91,0.29,0.14,1.4,13,14.4,20.8,39,0,70,2.3,2.05,23,25,2,1.3,21
16.6,1.91,0.3,0.12,1.2,14.6,15.8,18.8,41,0,69,2.1,2.03,10,12,1.4,1.7,23
16.7,1.91,0.29,0.11,1.3,14.8,16.1,18,37,0,70,1.7,2.02,9,7,0.7,1,20
16.9,1.92,0.31,0.12,1.3,16.1,17.4,16.9,38,0,69,1.8,2.03,12,14,1.9,1.1,23
17.1,1.88,0.41,0.15,2.7,18.4,21,18.9,40,0,69,1.6,2.03,19,29,1.2,1.5,21
18.1,1.85,0.37,0.12,3.7,15.2,18.9,24.2,40,0,66,1.8,1.97,28,41,1.1,1.5,21
19.2,1.85,0.36,0.19,3.9,15.1,18.9,26.2,49,0,62,2.2,2.04,12,8,1.3,1.1,20
19.7,1.84,0.36,0.17,4.1,16.6,20.7,26.7,49,0,60,1.9,2.01,14,17,0.9,1.1,22
20.8,1.83,0.36,0.16,3.7,15.6,19.4,30.1,48,0,57,1.9,1.99,12,23,0.8,0.8,20
21.4,1.83,0.4,0.15,3.2,16.6,19.8,32.1,55,0,56,1.8,1.99,3,16,0.7,0.5,20
20.2,1.82,0.36,0.16,2.4,15.5,17.9,34.7,55,0,61,1.6,1.98,356,5,0.8,0.8,25
18.5,1.82,0.34,0.15,2,17.4,19.4,35,42,0.6,70,1.1,1.97,28,44,0.7,0.8,20
17.7,1.83,0.42,0.26,2.2,26,28.2,26.7,50,1.4,78,1.4,2.09,28,24,0.5,0.4,26
17.4,1.86,0.54,0.33,2.4,35,37.3,18,49,0.4,83,1.4,2.19,46,56,0.7,0.5,29
17.2,1.87,0.64,0.31,2,35.7,37.7,17.7,51,0.2,86,1.4,2.18,25,13,1.9,1.3,26
16.9,1.84,0.49,0.2,1.6,25.9,27.4,21.5,49,0,87,1.4,2.04,11,9,2.4,2.1,27
16.7,1.85,0.4,0.16,1.7,22.2,23.9,19.7,50,0.2,88,1.3,2.01,359,16,1.3,1.9,27
16.5,1.86,0.41,0.17,1.4,19.9,21.3,18.7,52,0,88,1.2,2.03,1,6,1.6,1.5,30
16.7,1.87,0.44,0.21,1.5,22.2,23.7,14.8,47,0,88,1.3,2.08,19,22,1.4,1.6,28
16.8,1.86,0.41,0.19,1.7,21.9,23.6,14.4,41,0,87,1.4,2.05,350,340,2.4,1.4,29
16.6,1.87,0.3,0.11,1.3,13.6,14.9,21.8,37,0,86,1.1,1.98,8,22,2.4,1.8,20
16.4,1.86,0.26,0.09,1.1,11,12.1,27.6,44,0,83,1.2,1.95,16,15,2.8,2.2,24
16.6,1.86,0.27,0.09,1.5,9.9,11.4,29.7,32,0,80,1.8,1.95,15,10,3.1,2.3,21
16.7,1.85,0.27,0.07,1.3,9.3,10.6,31.4,34,0,79,2,1.92,13,14,3.6,2.8,18
16.4,1.83,0.23,0.06,1.5,7.4,8.9,33.7,31,0,79,1.7,1.89,15,16,3.3,3.2,20
16.2,1.83,0.22,0.07,1.3,7.8,9.1,32.3,26,0,80,1.6,1.9,18,19,2.8,2.4,20
16.2,1.82,0.21,0.05,1.3,7.2,8.6,33.9,26,0,81,1.6,1.87,12,11,4.2,2.7,21
16.2,1.82,0.23,0.05,1.4,6.8,8.2,35.2,32,0,82,1.4,1.87,14,17,4.2,3.5,15
16.3,1.82,0.33,0.08,1.8,10.5,12.4,31.8,37,0,81,1.5,1.9,13,15,3.2,3.8,17
16.6,1.82,0.34,0.1,2.3,12.6,14.9,29.5,33,0,81,1.6,1.92,9,8,1.6,2.6,17
17.1,1.82,0.3,0.1,2.8,11.8,14.6,31.1,37,0.2,81,1.4,1.92,9,5,3,1.9,15
17.5,1.81,0.29,0.09,2.9,11,14,32.3,52,0,80,1.3,1.9,13,11,4.5,3.5,12
17.7,1.81,0.31,0.1,3.2,12.9,16.2,30.8,26,0,80,1.4,1.9,12,9,3.8,3.7,13
17.9,1.8,0.31,0.1,2.9,13.2,16.1,31.2,23,0,80,1.3,1.9,14,4,3,3.2,11
17.5,1.8,0.29,0.1,2.5,14.6,17,29.8,18,0,81,1.2,1.9,12,11,3.9,3.8,8
17.2,1.81,0.29,0.12,2.4,14.6,17,28.5,21,0.4,83,1.1,1.92,12,13,4.3,3.6,9
16.4,1.8,0.28,0.11,2.2,15.9,18.1,27.6,27,1.2,86,1.1,1.91,11,7,4.1,3,13
15.9,1.8,0.3,0.12,1.8,15.8,17.5,28.5,5,0.4,88,1.1,1.92,12,9,3.4,3.5,11
15.6,1.81,0.34,0.13,1.8,15.1,16.9,28.9,12,1.4,90,1,1.94,10,12,4,3.6,10
15.3,1.8,0.3,0.1,1.6,13.7,15.2,29.8,10,3.2,91,1.1,1.9,14,8,3.3,3.2,9
15.1,1.8,0.26,0.1,1.5,12.4,13.9,29.3,11,1.4,92,0.5,1.9,14,16,3.8,3.4,9
15.1,1.8,0.26,0.1,1.6,11.9,13.5,27.9,12,0.2,93,1,1.91,10,3,3.1,3.1,6
15.2,1.82,0.27,0.11,1.5,11.7,13.1,27,13,0,93,1,1.92,11,19,3.5,3,9
15.3,1.81,0.26,0.1,1.4,11.1,12.6,27.9,11,2,93,0.5,1.91,7,7,2.3,2.4,9
15.3,1.82,0.23,0.08,1.3,9.4,10.7,28.8,5,2.2,93,0.5,1.91,5,359,2.9,2.3,8
15.3,1.83,0.22,0.08,1.5,8.4,9.9,29.4,11,1.8,93,1,1.9,7,11,3.7,3.1,9
15.2,1.82,0.22,0.07,1.2,7.9,9.1,29.7,12,1.8,94,1.2,1.89,10,3,2,2.4,10
15.3,1.82,0.21,0.06,1,7.6,8.7,30.2,5,0.4,94,1.2,1.88,1,5,3.3,2.4,7
15.3,1.81,0.2,0.06,1.2,6.8,8,29.6,10,0,94,1.1,1.87,10,9,2.9,2.4,7
15.4,1.82,0.2,0.05,1,6.8,7.8,29.7,10,0.2,94,1.1,1.87,6,18,3,2.3,8
15.4,1.81,0.19,0.05,0.7,6.2,6.9,33.9,5,0.2,94,1.1,1.85,13,20,3.3,2.9,7
15.5,1.8,0.22,0.06,1,8.3,9.3,32.1,5,0.8,94,1.1,1.85,18,23,3.1,3,8
15.7,1.81,0.36,0.1,1.5,14.5,16.1,25.6,11,0.6,94,1.2,1.91,17,14,3.1,3.1,6
16,1.82,0.39,0.12,2.9,17.2,20.1,22.6,11,0.2,94,1.2,1.93,7,354,2.6,2.5,12
16.2,1.81,0.32,0.1,2.7,13.7,16.4,26.6,16,0,94,1.1,1.91,360,2,4.2,2.6,8
16.3,1.8,0.34,0.12,2.5,13.7,16.2,28.1,20,1.2,94,1.1,1.92,356,354,2.8,2.5,7
16.3,1.81,0.34,0.13,2.5,15,17.5,27.6,20,0.8,94,1.2,1.95,5,5,3.3,2.7,9
16.1,1.81,0.33,0.12,2.8,16,18.8,28,14,0.8,94,1.2,1.93,18,27,2.2,2.4,8
16.3,1.81,0.34,0.12,3,17.6,20.6,25.4,12,0.8,94,1.2,1.93,11,12,2.4,2,13
16.4,1.81,0.33,0.15,3.1,19.4,22.5,23.7,16,0.4,94,1.2,1.96,13,7,3,2.5,11
16.4,1.81,0.34,0.15,2.6,18.4,21,23.7,13,0,94,1.1,1.96,11,20,2.6,2.4,8
16.3,1.81,0.38,0.17,2.2,20.1,22.3,21.1,5,0.8,94,1.2,1.98,11,6,2.9,2.6,10
16.3,1.82,0.48,0.2,2.5,23.4,25.9,17.2,13,0.2,94,1.1,2.02,10,6,2.4,2.1,9
16.2,1.81,0.4,0.16,1.9,20.2,22.2,18.8,11,2.6,94,1.2,1.97,2,12,1.8,2.2,8
16,1.82,0.35,0.14,1.6,17.2,18.8,19.8,11,2.2,94,1,1.97,10,15,2.9,2.2,11
15.8,1.81,0.32,0.12,1.4,15.7,17.1,20.5,14,0.2,94,1.1,1.93,10,1,2.8,2.5,12
15.5,1.8,0.27,0.09,1.5,12,13.5,26,12,0.2,94,0.5,1.89,9,16,4,2.9,10
15,1.79,0.24,0.07,1.1,9.6,10.7,29,14,0,94,1,1.86,16,10,3.1,2.8,9
14.8,1.79,0.21,0.06,1,9.1,10.1,29.1,12,0,93,0.5,1.85,14,16,3.6,3.1,9
14.9,1.8,0.2,0.07,0.8,8.5,9.3,28.4,14,0,93,1.5,1.87,21,18,3.4,2.8,8
14.9,1.8,0.17,0.06,0.9,8.6,9.5,29.1,10,0,92,1.4,1.85,14,14,4.1,3.3,9
14.9,1.79,0.16,0.05,0.9,7.2,8.1,30.9,12,0,90,1.3,1.84,13,11,3.9,3.6,9
14.8,1.79,0.15,0.04,0.8,6.1,6.9,32,11,0,89,1.1,1.83,10,11,3.8,3.4,11
14.5,1.79,0.15,0.04,1.2,5.6,6.7,32.4,5,0,88,1.1,1.83,13,14,4.5,3.9,6
14.1,1.78,0.15,0.04,1,5.3,6.4,32.9,5,0,88,1.1,1.82,16,12,3.7,3.3,4
13.8,1.79,0.19,0.04,0.9,7.3,8.2,31.4,5,0,88,1.1,1.83,16,11,4,3.2,4
14.4,1.79,0.21,0.05,1.2,8.2,9.4,31.1,5,0,85,1.1,1.84,12,9,4.3,3.7,4
15.1,1.79,0.23,0.06,1.9,9.5,11.4,30.5,10,0,82,1.2,1.85,14,16,4.7,4,4
16.2,1.79,0.26,0.07,2.6,9.6,12.2,30.6,23,0,78,1.3,1.86,17,20,4,3.5,5
17.2,1.78,0.25,0.07,3,9.4,12.3,32.8,16,0,72,1.4,1.85,17,16,4.6,4,5
18.2,1.78,0.27,0.08,3.2,9.2,12.3,33.9,20,0,67,1.5,1.87,15,14,5,3.8,7
19,1.79,0.27,0.08,2.8,9.7,12.5,36.8,28,0,66,1.5,1.86,19,13,3.6,3.6,5
19.3,1.79,0.26,0.07,2.4,9.5,11.9,40.4,31,0,65,1.4,1.86,12,10,4.3,3.6,8
19.3,1.79,0.3,0.09,2,11.1,13.2,40.4,66,0,67,1.5,1.88,17,17,3.3,2.8,15
18.7,1.79,0.33,0.1,1.5,11.8,13.3,40.2,62,0,68,1.6,1.9,3,12,3.9,3,16
17.7,1.79,0.31,0.09,1.3,11.7,13,38.4,74,0,71,1.7,1.88,2,356,3.6,3.3,15
16.9,1.8,0.31,0.09,1.5,13.8,15.3,34.5,63,0,73,1.7,1.89,10,15,3.5,3.2,14
16.4,1.8,0.32,0.09,1.4,13.8,15.2,32.9,63,0,74,1.7,1.89,12,12,3.5,3,26
16.1,1.8,0.27,0.09,1.2,13.7,14.9,31.9,48,0,73,1.4,1.89,16,16,3.3,3.1,16
15.9,1.81,0.26,0.08,1.2,13.1,14.3,31,31,0,74,1.4,1.89,9,7,3.1,2.6,15
15.6,1.8,0.26,0.08,1.4,12.7,14.2,29.2,29,0,74,1.3,1.88,17,21,3.3,2.7,10
15.5,1.81,0.27,0.1,1,13.5,14.5,27,30,0,73,1.5,1.91,24,20,2.7,2.7,11
15.1,1.83,0.25,0.09,1,12.8,13.8,26.3,26,0,74,1.6,1.91,23,16,2.4,2.2,11
14.8,1.83,0.25,0.1,1.2,12.2,13.4,25.4,30,0,74,1.9,1.94,23,22,2.9,2.2,13
14.4,1.85,0.24,0.1,0.3,11.5,11.9,24.6,25,0,74,1.9,1.94,21,16,2.1,2.1,9
14.2,1.85,0.22,0.08,0.3,10.8,11.1,24.3,22,0,75,1.8,1.93,21,26,1.8,1.7,10
13.9,1.86,0.21,0.08,0.3,10.8,11.2,22.9,21,0,77,1.6,1.94,17,17,2.3,1.8,9
13.7,1.87,0.2,0.07,0.7,10.2,10.9,23.4,21,0,77,1.7,1.94,24,24,1.9,1.9,10
13.4,1.88,0.22,0.08,0.9,12.2,13.1,19.9,20,0,77,1.7,1.97,24,28,0.8,1.5,16
13.3,1.93,0.31,0.1,0.8,16.9,17.7,15.4,22,0,77,2.4,2.02,27,33,0.6,0.8,14
14.5,1.92,0.41,0.13,5.1,20.8,25.9,13.9,32,0,77,3.1,2.05,18,9,1.2,0.8,17
16.3,1.92,0.46,0.13,8.8,18.9,27.7,17.2,35,0,72,4,2.06,19,23,1,1.3,21
18.4,1.91,0.46,0.13,8.1,16.5,24.6,26.4,39,0,67,4.2,2.04,17,10,0.6,0.8,19
20.9,1.88,0.44,0.12,5.8,13.5,19.2,32,34,0,61,2.8,2,1,321,0.7,0.7,22
22.7,1.82,0.36,0.08,2.1,8.9,11,45.9,28,0,56,2,1.9,351,333,1,0.5,15
23.4,1.8,0.29,0.07,1.4,7.5,8.8,51.1,23,0,52,1.7,1.87,295,265,0.8,0.5,17
23.5,1.79,0.26,0.06,1.1,6.1,7.2,51.7,19,0,49,1.4,1.85,293,282,1.8,1,12
23.2,1.79,0.28,0.06,1.3,7.2,8.5,52.3,32,0,52,1.8,1.86,287,319,1.2,1.4,15
23,1.8,0.33,0.07,0.6,8.5,9.1,50.6,32,0,50,1.5,1.87,317,327,1.3,1.2,16
21.8,1.8,0.37,0.1,0.6,10.9,11.5,48.8,46,0,54,1.6,1.89,331,2,0.7,1.3,20
20,1.82,0.42,0.12,0.7,14.8,15.4,45.8,56,0,59,1.7,1.94,355,355,1.6,1.6,21
19,1.83,0.42,0.12,0.7,17,17.6,36.3,54,0,64,1.7,1.96,6,8,1.5,1.1,18
18.3,1.84,0.36,0.1,0.7,15.9,16.6,32.3,59,0,63,2.2,1.94,3,12,1.7,1.6,23
17.5,1.84,0.34,0.09,0.8,15.2,16,30.4,48,0,60,2.2,1.92,10,11,2.1,2,20
16.9,1.83,0.35,0.09,0.3,15.6,16,28.4,37,0,59,2.2,1.92,9,11,2.4,2,18
16.7,1.85,0.36,0.09,0.6,17.3,17.9,24.8,34,0,60,3.2,1.94,14,18,2,2.1,18
16.2,1.89,0.36,0.11,0.8,19.1,20,21.1,40,0,61,3.1,2,24,26,0.5,0.9,18
15.7,1.94,0.39,0.13,0.6,21.7,22.3,17,41,0,63,3.1,2.07,24,33,0.5,0.6,21
15.2,1.93,0.42,0.13,1.1,23.4,24.5,15,37,0,65,3.3,2.06,59,88,0.5,0.4,23
14.6,2.03,0.49,0.18,1.1,26.8,27.9,8.3,36,0,67,3,2.21,40,17,0.5,0.2,24
14.5,2.08,0.41,0.19,1.5,27.6,29.1,6.9,40,0,69,2.5,2.27,9,23,0.5,0.4,27
14.1,2.08,0.38,0.16,1.4,24.3,25.7,8.6,38,0,71,2.4,2.24,26,68,0.5,0.3,20
13.8,2.16,0.42,0.2,1.6,27.1,28.7,4.3,41,0,73,2.6,2.36,50,36,0.5,0.4,24
13.9,2.2,0.59,0.26,7.5,29.6,37.1,2.9,44,0,74,3.2,2.46,63,47,0.5,0.4,27
15.8,2.21,1.03,0.4,22.8,31.2,54,4.9,74,0,75,3.7,2.61,123,107,0.5,0.4,39
19.5,2.07,1.14,0.39,21.4,35.4,56.8,12,74,0,68,3.4,2.45,118,128,0.5,0.4,33
22.3,1.91,0.61,0.19,10.4,25.1,35.5,23.4,56,0,59,2.9,2.1,137,118,0.5,0.3,19
24.4,1.82,0.34,0.12,5.1,17,22.2,36.8,44,0,50,3.5,1.94,199,221,0.9,0.4,19
24.3,1.83,0.35,0.15,2.6,14.1,16.7,50.2,45,0,48,3.3,1.98,254,263,1.4,1.5,25
23.7,1.8,0.28,0.09,2,8.8,10.7,53.8,25,0,46,2.2,1.89,251,251,0.9,0.7,15
23.6,1.78,0.26,0.06,1.7,7.1,8.7,58.8,28,0,46,1.8,1.84,267,261,0.8,0.9,16
22.9,1.77,0.26,0.05,0.8,7.4,8.2,58.5,36,0,50,1.6,1.82,268,279,1,1,1000
22.2,1.78,0.27,0.06,1.1,8.3,9.4,56.6,1000,0,53,1.6,1.84,278,278,1.9,1.2,16
21.4,1.81,0.36,0.09,0.9,11.1,12,54,35,0,55,1.5,1.9,297,280,0.7,0.8,17
20.5,1.82,0.54,0.16,1.1,18.3,19.4,49.5,42,0,60,1.7,1.98,293,300,0.7,0.7,19
19.8,1.83,0.65,0.21,1.2,22.3,23.5,44.8,41,0,65,1.9,2.04,328,8,0.5,0.5,20
19.5,1.84,0.72,0.22,1.1,26.3,27.4,37.4,43,0,67,2,2.07,17,24,0.5,0.4,21
19.4,1.86,0.72,0.3,0.9,30.2,31.1,30.6,46,0,64,2.2,2.16,34,62,0.5,0.4,23
18.9,1.96,1.2,0.55,3,47.7,50.6,10,59,0,69,3.4,2.51,96,120,0.5,0.4,27
18.6,2.09,1.43,0.6,11.7,55.3,67,1.4,60,0,72,2.9,2.69,94,122,0.5,0.3,33
18.3,2.17,1.27,0.61,15.6,53.4,68.9,0.5,57,0,73,3,2.78,85,145,0.5,0.3,30
18,2.28,1.31,0.63,15.6,49.9,65.5,1.3,57,0,75,2.8,2.91,112,80,0.5,0.4,32
17.6,2.08,0.53,0.37,2.4,26.6,29,13.6,46,0,75,2.4,2.46,81,77,0.7,0.6,25
17,1.99,0.34,0.14,1.9,13.7,15.6,23.6,36,0,78,1.6,2.13,64,61,0.8,0.7,19
16.8,1.96,0.28,0.11,1.7,9,10.7,25.5,29,0,80,1.4,2.07,76,82,0.5,0.5,20
16.5,1.93,0.27,0.09,1.6,7.9,9.4,23.5,32,0,81,1.3,2.02,87,90,0.6,0.4,15
16.5,1.9,0.26,0.09,1.8,8.3,10.1,23,29,0,80,1.3,1.98,89,93,0.5,0.5,19
16.6,1.88,0.34,0.1,1.9,11.9,13.9,22.1,27,0,78,1.4,1.99,90,85,0.5,0.5,18
17.4,1.91,0.77,0.23,7.4,25.4,32.8,14.7,45,0,74,1.8,2.14,80,84,0.8,0.5,22
19.5,1.87,0.83,0.23,9.3,24.9,34.2,23.6,48,0,65,2,2.11,73,48,0.6,0.5,29
21.6,1.82,0.57,0.18,5.8,18.6,24.5,40,50,0,56,2,2,4,348,1.2,0.4,23
23.1,1.78,0.34,0.12,3.3,9.4,12.7,48.1,35,0,49,1.6,1.9,356,356,2,1.3,17
23.5,1.77,0.28,0.09,2.6,6.1,8.7,54.3,35,0,47,1.3,1.86,356,359,1.4,1.2,18
24,1.79,0.27,0.07,2.4,6,8.3,58.1,30,0,46,1.3,1.86,1,350,2,1,17
24.3,1.8,0.27,0.07,2.3,6.3,8.6,60.4,36,0,48,1.3,1.86,354,342,2,1.1,20
24,1.8,0.28,0.07,2.1,6.9,9,62.9,39,0,50,1.4,1.87,347,350,1.2,1.1,16
23.8,1.79,0.33,0.09,2,8.7,10.6,58.8,37,0,49,1.4,1.89,345,336,1.7,1.4,17
22.6,1.81,0.37,0.11,2.1,11.2,13.3,60.8,41,0,56,1.7,1.91,338,338,3.3,2,22
21.2,1.85,0.56,0.18,1.9,17.9,19.8,68,50,0,64,2.7,2.02,346,347,2.5,2,26
20.2,1.85,0.56,0.17,1.7,19.2,20.9,61.8,58,0,76,2.3,2.01,357,1,2.1,1.7,32
19.4,1.87,0.46,0.15,1.8,17.7,19.6,55.7,69,0,80,2.7,2.02,9,13,3,2.3,35
18.9,1.9,0.49,0.2,1.8,19.5,21.3,46.2,72,0,81,2.3,2.1,18,8,0.8,1.9,39
18.3,1.93,0.5,0.18,1.8,18.3,20.1,39.6,77,0,85,2.2,2.12,13,4,1.1,1,39
18,1.94,0.49,0.2,1.8,18.8,20.6,28.6,78,0,88,2.2,2.14,19,19,1.4,1.2,43
17.8,1.94,0.44,0.23,1.9,21.3,23.2,21.3,73,0,90,2.3,2.17,21,21,2.1,1.4,36
17.6,1.97,0.47,0.2,2.1,20.4,22.5,17.3,73,0,91,2.6,2.17,14,20,1.6,1.5,40
17.2,2.02,0.47,0.24,1.1,26.5,27.7,9.2,77,0,93,2.3,2.26,20,23,1.8,1.5,39
17.1,2.05,0.49,0.24,1.3,28.4,29.7,9.8,75,0,93,3.2,2.29,22,10,1.7,1.5,43
16.8,2.06,0.46,0.24,1.3,23.9,25.2,11.9,80,0,92,2.9,2.31,5,15,1.7,1.5,47
16.6,2,0.43,0.23,1,19.6,20.5,16.4,71,0,92,2.9,2.23,18,11,2,1.7,41
16.2,2.03,0.47,0.26,1.1,22.6,23.7,10.9,73,0,91,2.6,2.29,14,19,2.1,1.9,42
16,2.01,0.44,0.24,1.5,22.6,24,11.2,52,0,85,2.8,2.25,24,21,1.9,2,35
16.6,2.02,0.65,0.27,11,26.6,37.6,9,53,0,80,3.3,2.29,12,5,2.5,1.9,33
17.9,2.02,0.68,0.35,10.8,24.3,35.1,18.7,63,0,76,3.4,2.37,13,15,3,2.2,40
19.6,2,0.46,0.65,5,18.2,23.1,32,55,0,76,3,2.64,14,19,1.5,2.4,32
21.6,1.88,0.37,0.5,4.3,15.2,19.5,39.2,51,0,72,2.8,2.39,12,357,2,1.6,29
23.1,1.8,0.34,0.17,2.4,11.1,13.5,44,58,0,67,2.3,1.97,358,350,2.3,1.7,28
23.3,1.79,0.34,0.12,1.9,9.9,11.8,45.9,66,0,68,2.1,1.91,339,339,2.9,2,33
22.9,1.77,0.28,0.07,1.2,8,9.2,53.4,79,0,70,2,1.84,342,335,3.1,2.8,27
23,1.78,0.29,0.09,1.3,8.8,10.1,56.1,65,0,69,2,1.87,340,356,2.5,2.3,27
23.1,1.78,0.3,0.13,1.2,9.9,11.1,56.2,62,0,69,1.9,1.91,355,351,2.2,2,30
22.2,1.78,0.33,0.1,0.9,11.5,12.4,50.8,53,0,73,1.8,1.89,0,4,1.6,1.7,24
21.1,1.8,0.5,0.16,0.9,16.2,17.1,38.6,54,0,77,1.6,1.95,1,356,1.1,1.1,24
20.2,1.81,0.45,0.14,0.8,17.1,17.9,35.7,48,0,79,1.6,1.95,7,10,1.3,1.2,21
19.5,1.83,0.39,0.14,1,16.4,17.4,36,56,0,79,1.9,1.97,11,4,0.9,1,23
19,1.86,0.42,0.16,0.9,18.7,19.6,32,53,0,79,2.2,2.02,13,25,0.6,0.5,22
18.7,1.88,0.51,0.21,1,21.1,22.1,26.6,58,0,80,2.3,2.09,25,30,0.5,0.5,24
18.4,1.92,0.52,0.25,1.4,22.5,23.8,22.4,58,0,81,2.3,2.17,19,7,0.5,0.4,25
18.1,1.92,0.41,0.19,0.9,18.1,19,24.1,50,0,81,2.2,2.11,5,24,0.6,0.4,22
17.8,1.93,0.36,0.18,0.7,16.1,16.8,23.3,48,0,81,2.3,2.11,13,16,0.5,0.5,22
17.4,2.01,0.35,0.2,1.7,16.5,18.1,19.1,54,0,82,2.4,2.21,21,15,0.5,0.5,25
17.5,2.08,0.38,0.31,1.7,24.8,26.5,11.1,56,0,82,2.8,2.39,12,349,0.5,0.3,29
17.2,2.23,0.43,0.37,1.8,24.2,26,7.5,51,0,84,2.5,2.61,22,75,0.5,0.4,32
17,2.26,0.44,0.4,1.9,23.6,25.5,5.6,49,0,85,2.3,2.66,146,165,0.5,0.4,31
17.1,2.4,0.55,0.54,5.9,26.7,32.6,1.3,47,0,85,2.5,2.94,131,129,0.5,0.4,30
17,2.5,0.76,0.65,27.6,29.7,57.2,0.5,53,0,86,3,3.15,152,128,0.5,0.4,31
18.1,2.18,1.15,0.62,33.4,34.5,67.8,3.7,72,0,82,3.7,2.8,108,123,0.5,0.4,33
20,1.95,1.13,0.99,19,35.7,54.6,15.7,55,0,74,4.5,2.94,121,275,0.5,0.3,31
22,1.9,0.81,1.03,6.5,28.3,34.8,40.6,62,0,68,4.6,2.93,253,287,0.7,0.3,26
